Type,Token,Log(Probability)
Positive,fatherinlaw,1.42771866075
Positive,comprehension,1.42771866075
Positive,federation,1.42771866075
Positive,clouds,1.42771866075
Positive,graduated,1.42771866075
Positive,crashed,1.42771866075
Positive,chuckie,1.42771866075
Positive,molded,1.42771866075
Positive,terrifying,1.42771866075
Positive,fellinis,1.42771866075
Positive,cheat,1.42771866075
Positive,multifaceted,1.42771866075
Positive,gulf,1.42771866075
Positive,believably,1.42771866075
Positive,howard,1.42771866075
Positive,attenborough,1.42771866075
Positive,walltowall,1.42771866075
Positive,desolate,1.42771866075
Positive,romanticcomedy,1.42771866075
Positive,andys,1.42771866075
Positive,britain,1.42771866075
Positive,applause,1.42771866075
Positive,nonlinear,1.42771866075
Positive,attitudes,1.42771866075
Positive,kickass,1.42771866075
Positive,chiefly,1.42771866075
Positive,characterized,1.42771866075
Positive,loopy,1.42771866075
Positive,radical,1.42771866075
Positive,illustrating,1.42771866075
Positive,gale,1.42771866075
Positive,savannah,1.42771866075
Positive,betray,1.42771866075
Positive,sweep,1.42771866075
Positive,fading,1.42771866075
Positive,starmaking,1.42771866075
Positive,stitches,1.42771866075
Positive,undertones,1.42771866075
Positive,wwii,1.42771866075
Positive,jawdropping,1.42771866075
Positive,biehn,1.42771866075
Positive,cerebral,1.42771866075
Positive,regards,1.42771866075
Positive,intimidating,1.42771866075
Positive,consume,1.42771866075
Positive,uncontrollably,1.42771866075
Positive,ruling,1.42771866075
Positive,reflecting,1.42771866075
Positive,mobsters,1.42771866075
Positive,clarity,1.42771866075
Positive,gilbert,1.42771866075
Positive,contributes,1.42771866075
Positive,installments,1.42771866075
Positive,gigolo,1.42771866075
Positive,liberal,1.42771866075
Positive,muppet,1.42771866075
Positive,understanding,1.42771866075
Positive,gestures,1.42771866075
Positive,noon,1.42771866075
Positive,motley,1.42771866075
Positive,eva,1.42771866075
Positive,owes,1.42771866075
Positive,assisted,1.42771866075
Positive,malcolm,1.42771866075
Positive,compromise,1.42771866075
Positive,similarities,1.42771866075
Positive,blast,1.42771866075
Positive,intrigued,1.42771866075
Positive,enchanting,1.42771866075
Positive,ruler,1.42771866075
Positive,louis,1.42771866075
Positive,pleads,1.42771866075
Positive,launch,1.42771866075
Positive,mobile,1.42771866075
Positive,politicians,1.42771866075
Positive,transport,1.42771866075
Positive,unbreakable,1.42771866075
Positive,amidala,1.42771866075
Positive,sonnys,1.42771866075
Positive,secondly,1.42771866075
Positive,enhance,1.42771866075
Positive,active,1.42771866075
Positive,grease,1.42771866075
Positive,brilliance,1.42771866075
Positive,settled,1.42771866075
Positive,bold,1.42771866075
Positive,handed,1.42771866075
Positive,hailed,1.42771866075
Positive,policy,1.42771866075
Positive,passionate,1.42771866075
Positive,jews,1.42771866075
Positive,extraordinary,1.42771866075
Positive,franks,1.42771866075
Positive,loneliness,1.42771866075
Positive,insightful,1.42771866075
Positive,portal,1.42771866075
Positive,ably,1.42771866075
Positive,versions,1.42771866075
Positive,sometime,1.42771866075
Positive,acclaimed,1.42771866075
Positive,passage,1.42771866075
Positive,rubin,1.42771866075
Positive,suzanne,1.42771866075
Positive,color,1.42771866075
Positive,minister,1.42771866075
Positive,metropolis,1.42771866075
Positive,slaughter,1.42771866075
Positive,als,1.42771866075
Positive,jessie,1.42771866075
Positive,vaughn,1.42771866075
Positive,brendan,1.42771866075
Positive,engineered,1.42771866075
Positive,deceiver,1.42771866075
Positive,memento,1.42771866075
Positive,lean,1.42771866075
Positive,platoon,1.42771866075
Positive,hilarious,1.4034711145
Positive,artist,1.40075161315
Positive,study,1.39295324259
Positive,politics,1.38707667625
Positive,movement,1.37880906027
Positive,frank,1.37880906027
Positive,identify,1.37327087673
Positive,ellie,1.37327087673
Positive,dude,1.37000316289
Positive,effective,1.36784720477
Positive,frankenstein,1.36631811608
Positive,grim,1.36631811608
Positive,gas,1.36631811608
Positive,compelling,1.36631811608
Positive,awesome,1.36631811608
Positive,brilliant,1.36631811608
Positive,ambitious,1.35732933286
Positive,mulder,1.35732933286
Positive,marty,1.35732933286
Positive,triumph,1.35732933286
Positive,argument,1.35732933286
Positive,kathy,1.35732933286
Positive,fiction,1.34864708976
Positive,nation,1.34525650056
Positive,victor,1.34525650056
Positive,invasion,1.34525650056
Positive,verbal,1.34525650056
Positive,connected,1.34525650056
Positive,wonderful,1.33958775047
Positive,risk,1.33752085178
Positive,vision,1.33460925636
Positive,accomplishment,1.3281829872
Positive,combines,1.3281829872
Positive,natalie,1.3281829872
Positive,wellwritten,1.3281829872
Positive,hometown,1.3281829872
Positive,pete,1.3281829872
Positive,lush,1.3281829872
Positive,casablanca,1.3281829872
Positive,maurice,1.3281829872
Positive,globe,1.3281829872
Positive,mankind,1.3281829872
Positive,aided,1.3281829872
Positive,designer,1.3281829872
Positive,modernday,1.3281829872
Positive,swingers,1.3281829872
Positive,forewarned,1.3281829872
Positive,carmen,1.3281829872
Positive,rap,1.3281829872
Positive,comfort,1.3281829872
Positive,careful,1.3281829872
Positive,crane,1.3281829872
Positive,spoon,1.3281829872
Positive,sky,1.3281829872
Positive,masterpiece,1.32274910115
Positive,afterwards,1.31668734836
Positive,kings,1.31668734836
Positive,boogie,1.30988217045
Positive,arriving,1.30218777866
Positive,concentrates,1.30218777866
Positive,mobster,1.30218777866
Positive,sensibility,1.30218777866
Positive,overboard,1.30218777866
Positive,fitting,1.30218777866
Positive,span,1.30218777866
Positive,rural,1.30218777866
Positive,versus,1.30218777866
Positive,online,1.30218777866
Positive,temper,1.30218777866
Positive,haley,1.30218777866
Positive,untouchables,1.30218777866
Positive,adopted,1.30218777866
Positive,employer,1.30218777866
Positive,mcconaughey,1.30218777866
Positive,mythology,1.30218777866
Positive,phenomena,1.30218777866
Positive,recognizes,1.30218777866
Positive,sugar,1.30218777866
Positive,surrealistic,1.30218777866
Positive,ellis,1.30218777866
Positive,claustrophobic,1.30218777866
Positive,robbie,1.30218777866
Positive,absorbing,1.30218777866
Positive,citizen,1.30218777866
Positive,cronenberg,1.30218777866
Positive,satellite,1.30218777866
Positive,whitaker,1.30218777866
Positive,height,1.30218777866
Positive,rabbit,1.30218777866
Positive,choices,1.30218777866
Positive,goodness,1.30218777866
Positive,rose,1.30218777866
Positive,terrorist,1.290215137
Positive,war,1.28527439573
Positive,fictional,1.28332875141
Positive,wings,1.28332875141
Positive,peace,1.28332875141
Positive,pivotal,1.28332875141
Positive,canadian,1.28332875141
Positive,dragon,1.28332875141
Positive,saga,1.28332875141
Positive,brosnan,1.28332875141
Positive,mood,1.28332875141
Positive,davis,1.2757155673
Positive,creation,1.2757155673
Positive,speech,1.2757155673
Positive,friendship,1.27159945883
Positive,powerful,1.26725398855
Positive,sinking,1.25779365931
Positive,actionthriller,1.25779365931
Positive,absorbed,1.25779365931
Positive,parallels,1.25779365931
Positive,irving,1.25779365931
Positive,smalltime,1.25779365931
Positive,accomplishes,1.25779365931
Positive,natural,1.25779365931
Positive,lofty,1.25779365931
Positive,illustrated,1.25779365931
Positive,disorder,1.25779365931
Positive,timely,1.25779365931
Positive,injustice,1.25779365931
Positive,cider,1.25779365931
Positive,escapist,1.25779365931
Positive,commonplace,1.25779365931
Positive,abstract,1.25779365931
Positive,grape,1.25779365931
Positive,desmond,1.25779365931
Positive,televisions,1.25779365931
Positive,nicholson,1.25779365931
Positive,heightened,1.25779365931
Positive,pun,1.25779365931
Positive,impressively,1.25779365931
Positive,mitchell,1.25779365931
Positive,pack,1.25779365931
Positive,sensual,1.25779365931
Positive,sham,1.25779365931
Positive,flirts,1.25779365931
Positive,click,1.25779365931
Positive,eckhart,1.25779365931
Positive,mastery,1.25779365931
Positive,achievements,1.25779365931
Positive,darkly,1.25779365931
Positive,advisor,1.25779365931
Positive,additional,1.25779365931
Positive,delights,1.25779365931
Positive,colourful,1.25779365931
Positive,orchestra,1.25779365931
Positive,kristen,1.25779365931
Positive,marvelously,1.25779365931
Positive,casualties,1.25779365931
Positive,chamber,1.25779365931
Positive,spills,1.25779365931
Positive,affable,1.25779365931
Positive,grisham,1.25779365931
Positive,shark,1.25779365931
Positive,exquisite,1.25779365931
Positive,excels,1.25779365931
Positive,rebels,1.25779365931
Positive,witherspoon,1.25779365931
Positive,pierce,1.25779365931
Positive,facade,1.25779365931
Positive,difficulties,1.25779365931
Positive,swim,1.25779365931
Positive,hunting,1.25779365931
Positive,heights,1.25779365931
Positive,unorthodox,1.25779365931
Positive,plug,1.25779365931
Positive,nonfans,1.25779365931
Positive,congregation,1.25779365931
Positive,standout,1.25779365931
Positive,paralyzed,1.25779365931
Positive,platform,1.25779365931
Positive,execute,1.25779365931
Positive,ideal,1.25779365931
Positive,uncle,1.25779365931
Positive,polite,1.25779365931
Positive,ferris,1.25779365931
Positive,deeply,1.25779365931
Positive,gleefully,1.25779365931
Positive,barn,1.25779365931
Positive,secretly,1.25779365931
Positive,sonny,1.25779365931
Positive,rally,1.25779365931
Positive,conductor,1.25779365931
Positive,apt,1.25779365931
Positive,gems,1.25779365931
Positive,linger,1.25779365931
Positive,tacked,1.25779365931
Positive,edgar,1.25779365931
Positive,spoil,1.25779365931
Positive,ewan,1.25779365931
Positive,mutual,1.25779365931
Positive,murdoch,1.25779365931
Positive,flaws,1.25084089866
Positive,pain,1.2487485197
Positive,epic,1.2487485197
Positive,raised,1.24130553652
Positive,destined,1.23507358281
Positive,enters,1.23507358281
Positive,ease,1.23507358281
Positive,greatness,1.23507358281
Positive,closely,1.23507358281
Positive,machines,1.23507358281
Positive,convey,1.23507358281
Positive,henry,1.23507358281
Positive,quiet,1.23507358281
Positive,touching,1.23179845077
Positive,horizon,1.22977928314
Positive,relish,1.22126778328
Positive,despair,1.22126778328
Positive,portrays,1.22126778328
Positive,negotiator,1.22126778328
Positive,smiths,1.22126778328
Positive,bedroom,1.22126778328
Positive,jar,1.22126778328
Positive,suicidal,1.22126778328
Positive,reservoir,1.22126778328
Positive,wounded,1.22126778328
Positive,paranoia,1.22126778328
Positive,buildup,1.22126778328
Positive,overall,1.22126778328
Positive,quiz,1.22126778328
Positive,solution,1.22126778328
Positive,loyalty,1.22126778328
Positive,insanity,1.22126778328
Positive,caricature,1.22126778328
Positive,hysterical,1.22126778328
Positive,wisely,1.22126778328
Positive,benefits,1.22126778328
Positive,existenz,1.22126778328
Positive,martial,1.22126778328
Positive,confident,1.22126778328
Positive,realism,1.22126778328
Positive,virtues,1.22126778328
Positive,magnolia,1.22126778328
Positive,alike,1.22126778328
Positive,sincerity,1.22126778328
Positive,ogre,1.22126778328
Positive,conventional,1.21198996969
Positive,experiences,1.21198996969
Positive,method,1.20532623941
Positive,nearby,1.20532623941
Positive,coworkers,1.20532623941
Positive,emotions,1.20532623941
Positive,museum,1.20532623941
Positive,labor,1.20532623941
Positive,memory,1.20532623941
Positive,colony,1.20532623941
Positive,mass,1.19639311464
Positive,twister,1.19639311464
Positive,perfect,1.19397856171
Positive,viewed,1.19067946345
Positive,sir,1.19067946345
Positive,stewart,1.19067946345
Positive,unusual,1.18671056124
Positive,images,1.18379307786
Positive,share,1.17617989375
Positive,demmes,1.16468425491
Positive,frederick,1.16468425491
Positive,shandling,1.16468425491
Positive,controversy,1.16468425491
Positive,saddened,1.16468425491
Positive,barton,1.16468425491
Positive,laboratory,1.16468425491
Positive,ups,1.16468425491
Positive,theatrically,1.16468425491
Positive,holden,1.16468425491
Positive,acclaim,1.16468425491
Positive,kaye,1.16468425491
Positive,touches,1.16468425491
Positive,piggy,1.16468425491
Positive,sensitivity,1.16468425491
Positive,discipline,1.16468425491
Positive,debt,1.16468425491
Positive,obscenity,1.16468425491
Positive,facetoface,1.16468425491
Positive,harmony,1.16468425491
Positive,kilgore,1.16468425491
Positive,eloi,1.16468425491
Positive,mafioso,1.16468425491
Positive,admired,1.16468425491
Positive,evidently,1.16468425491
Positive,explorer,1.16468425491
Positive,inhabiting,1.16468425491
Positive,handinhand,1.16468425491
Positive,cautionary,1.16468425491
Positive,asianamerican,1.16468425491
Positive,neighbourhood,1.16468425491
Positive,giddy,1.16468425491
Positive,marla,1.16468425491
Positive,collapsing,1.16468425491
Positive,spoken,1.16468425491
Positive,drugstore,1.16468425491
Positive,morose,1.16468425491
Positive,considers,1.16468425491
Positive,enable,1.16468425491
Positive,engineering,1.16468425491
Positive,confidently,1.16468425491
Positive,scandals,1.16468425491
Positive,prepared,1.16468425491
Positive,detailed,1.16468425491
Positive,facher,1.16468425491
Positive,patriarch,1.16468425491
Positive,hugo,1.16468425491
Positive,brit,1.16468425491
Positive,everytime,1.16468425491
Positive,heady,1.16468425491
Positive,seamlessly,1.16468425491
Positive,swiftly,1.16468425491
Positive,fatherson,1.16468425491
Positive,sunny,1.16468425491
Positive,nickname,1.16468425491
Positive,communications,1.16468425491
Positive,spins,1.16468425491
Positive,pertaining,1.16468425491
Positive,exaggerated,1.16468425491
Positive,criticisms,1.16468425491
Positive,slums,1.16468425491
Positive,hells,1.16468425491
Positive,athlete,1.16468425491
Positive,fractured,1.16468425491
Positive,cursed,1.16468425491
Positive,await,1.16468425491
Positive,diminutive,1.16468425491
Positive,moriarty,1.16468425491
Positive,ponders,1.16468425491
Positive,nominees,1.16468425491
Positive,lawsuit,1.16468425491
Positive,stylistically,1.16468425491
Positive,catholicism,1.16468425491
Positive,ve,1.16468425491
Positive,adultery,1.16468425491
Positive,android,1.16468425491
Positive,crux,1.16468425491
Positive,burma,1.16468425491
Positive,peters,1.16468425491
Positive,stamina,1.16468425491
Positive,mathilda,1.16468425491
Positive,triumphant,1.16468425491
Positive,compared,1.16468425491
Positive,blanket,1.16468425491
Positive,chapel,1.16468425491
Positive,progression,1.16468425491
Positive,ploy,1.16468425491
Positive,taunts,1.16468425491
Positive,morbid,1.16468425491
Positive,disappoint,1.16468425491
Positive,backwoods,1.16468425491
Positive,davies,1.16468425491
Positive,coffey,1.16468425491
Positive,recognizable,1.16468425491
Positive,snowcovered,1.16468425491
Positive,contrasted,1.16468425491
Positive,shagwell,1.16468425491
Positive,deepest,1.16468425491
Positive,requests,1.16468425491
Positive,trickery,1.16468425491
Positive,descent,1.16468425491
Positive,humble,1.16468425491
Positive,kinship,1.16468425491
Positive,traditions,1.16468425491
Positive,niros,1.16468425491
Positive,jekyll,1.16468425491
Positive,denies,1.16468425491
Positive,became,1.16468425491
Positive,snowy,1.16468425491
Positive,inquisition,1.16468425491
Positive,tantrums,1.16468425491
Positive,protective,1.16468425491
Positive,ferociously,1.16468425491
Positive,handyman,1.16468425491
Positive,defensive,1.16468425491
Positive,jolts,1.16468425491
Positive,supremacy,1.16468425491
Positive,productive,1.16468425491
Positive,strays,1.16468425491
Positive,tagged,1.16468425491
Positive,culmination,1.16468425491
Positive,inflicted,1.16468425491
Positive,jamey,1.16468425491
Positive,domain,1.16468425491
Positive,thirst,1.16468425491
Positive,unemployed,1.16468425491
Positive,advantages,1.16468425491
Positive,callous,1.16468425491
Positive,vocals,1.16468425491
Positive,craig,1.16468425491
Positive,objective,1.16468425491
Positive,manmade,1.16468425491
Positive,ruby,1.16468425491
Positive,dueling,1.16468425491
